date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:04:45	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:44%20GMT	https://myfarmz.vercel.app/shop.html/assets/css/jquery-ui.css	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/css/jquery-ui.css	(from https://myfarmz.vercel.app/shop.html/)
09:04:45	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:44%20GMT	https://myfarmz.vercel.app/shop.html/assets/css/style.css	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/css/style.css	(from https://myfarmz.vercel.app/shop.html/)
09:04:45	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:45%20GMT	https://myfarmz.vercel.app/shop.html/assets/css/responsive.css	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/css/responsive.css	(from https://myfarmz.vercel.app/shop.html/)
09:04:45	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:45%20GMT	https://myfarmz.vercel.app/shop.html/assets/images/loader.png	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/images/loader.png	(from https://myfarmz.vercel.app/shop.html/)
09:04:46	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:45%20GMT	https://myfarmz.vercel.app/shop.html/assets/images/shapes/header-bg.png	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/images/shapes/header-bg.png	(from https://myfarmz.vercel.app/shop.html/)
09:04:46	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:45%20GMT	https://myfarmz.vercel.app/shop.html/assets/images/resources/logo.png	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/images/resources/logo.png	(from https://myfarmz.vercel.app/shop.html/)
09:04:46	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:46%20GMT	https://myfarmz.vercel.app/shop.html/shop.html	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/shop.html	(from https://myfarmz.vercel.app/shop.html/)
09:04:47	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:46%20GMT	https://myfarmz.vercel.app/shop.html/team.html	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/team.html	(from https://myfarmz.vercel.app/shop.html/)
09:04:47	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:46%20GMT	https://myfarmz.vercel.app/shop.html/news.html	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/news.html	(from https://myfarmz.vercel.app/shop.html/)
09:04:47	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:47%20GMT	https://myfarmz.vercel.app/shop.html/contact.html	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/contact.html	(from https://myfarmz.vercel.app/shop.html/)
09:04:47	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:47%20GMT	https://myfarmz.vercel.app/shop.html/gallery.html	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/gallery.html	(from https://myfarmz.vercel.app/shop.html/)
09:04:48	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:47%20GMT	https://myfarmz.vercel.app/shop.html/cart.html	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/cart.html	(from https://myfarmz.vercel.app/shop.html/)
09:04:48	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:47%20GMT	https://myfarmz.vercel.app/shop.html/assets/images/backgrounds/page-header-contact.jpg	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/images/backgrounds/page-header-contact.jpg	(from https://myfarmz.vercel.app/shop.html/)
09:04:48	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:48%20GMT	https://myfarmz.vercel.app/shop.html/assets/images/shop/GROWBUDDY%20Neem.jpg	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/images/shop/GROWBUDDY%20Neem.jpg	(from https://myfarmz.vercel.app/shop.html/)
09:04:49	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:48%20GMT	https://myfarmz.vercel.app/shop.html/product.html	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/product.html	(from https://myfarmz.vercel.app/shop.html/)
09:04:49	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:48%20GMT	https://myfarmz.vercel.app/shop.html/assets/images/resources/site-footer-farm.png	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/images/resources/site-footer-farm.png	(from https://myfarmz.vercel.app/shop.html/)
09:04:49	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:49%20GMT	https://myfarmz.vercel.app/shop.html/assets/images/resources/footer-1-img-1.jpg	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/images/resources/footer-1-img-1.jpg	(from https://myfarmz.vercel.app/shop.html/)
09:04:50	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:49%20GMT	https://myfarmz.vercel.app/shop.html/blog.html	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/blog.html	(from https://myfarmz.vercel.app/shop.html/)
09:04:50	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:49%20GMT	https://myfarmz.vercel.app/shop.html/assets/images/resources/footer-1-img-2.jpg	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/images/resources/footer-1-img-2.jpg	(from https://myfarmz.vercel.app/shop.html/)
09:04:50	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:50%20GMT	https://myfarmz.vercel.app/shop.html/assets/images/shapes/close-1-1.png	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/images/shapes/close-1-1.png	(from https://myfarmz.vercel.app/shop.html/)
09:04:50	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:50%20GMT	https://myfarmz.vercel.app/shop.html/assets/js/jquery.min.js	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/js/jquery.min.js	(from https://myfarmz.vercel.app/shop.html/)
09:04:51	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:50%20GMT	https://myfarmz.vercel.app/shop.html/assets/js/bootstrap.bundle.min.js	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/js/bootstrap.bundle.min.js	(from https://myfarmz.vercel.app/shop.html/)
09:04:51	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:51%20GMT	https://myfarmz.vercel.app/shop.html/assets/js/owl.carousel.min.js	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/js/owl.carousel.min.js	(from https://myfarmz.vercel.app/shop.html/)
09:04:51	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:51%20GMT	https://myfarmz.vercel.app/shop.html/assets/js/waypoints.min.js	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/js/waypoints.min.js	(from https://myfarmz.vercel.app/shop.html/)
09:04:52	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:51%20GMT	https://myfarmz.vercel.app/shop.html/assets/js/jquery.counterup.min.js	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/js/jquery.counterup.min.js	(from https://myfarmz.vercel.app/shop.html/)
09:04:52	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:52%20GMT	https://myfarmz.vercel.app/shop.html/assets/js/TweenMax.min.js	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/js/TweenMax.min.js	(from https://myfarmz.vercel.app/shop.html/)
09:04:52	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:52%20GMT	https://myfarmz.vercel.app/shop.html/assets/js/wow.js	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/js/wow.js	(from https://myfarmz.vercel.app/shop.html/)
09:04:53	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:52%20GMT	https://myfarmz.vercel.app/shop.html/assets/js/jquery.magnific-popup.min.js	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/js/jquery.magnific-popup.min.js	(from https://myfarmz.vercel.app/shop.html/)
09:04:53	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:52%20GMT	https://myfarmz.vercel.app/shop.html/assets/js/jquery.ajaxchimp.min.js	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/js/jquery.ajaxchimp.min.js	(from https://myfarmz.vercel.app/shop.html/)
09:04:53	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:53%20GMT	https://myfarmz.vercel.app/shop.html/assets/js/swiper.min.js	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/js/swiper.min.js	(from https://myfarmz.vercel.app/shop.html/)
09:04:53	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:53%20GMT	https://myfarmz.vercel.app/shop.html/assets/js/typed-2.0.11.js	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/js/typed-2.0.11.js	(from https://myfarmz.vercel.app/shop.html/)
09:04:54	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:53%20GMT	https://myfarmz.vercel.app/shop.html/assets/js/vegas.min.js	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/js/vegas.min.js	(from https://myfarmz.vercel.app/shop.html/)
09:04:54	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:54%20GMT	https://myfarmz.vercel.app/shop.html/assets/js/jquery.validate.min.js	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/js/jquery.validate.min.js	(from https://myfarmz.vercel.app/shop.html/)
09:04:55	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:54%20GMT	https://myfarmz.vercel.app/shop.html/assets/js/bootstrap-select.min.js	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/js/bootstrap-select.min.js	(from https://myfarmz.vercel.app/shop.html/)
09:04:55	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:55%20GMT	https://myfarmz.vercel.app/shop.html/assets/js/countdown.min.js	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/js/countdown.min.js	(from https://myfarmz.vercel.app/shop.html/)
09:04:55	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:55%20GMT	https://myfarmz.vercel.app/shop.html/assets/js/jquery.mCustomScrollbar.concat.min.js	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/js/jquery.mCustomScrollbar.concat.min.js	(from https://myfarmz.vercel.app/shop.html/)
09:04:56	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:55%20GMT	https://myfarmz.vercel.app/shop.html/assets/js/bootstrap-datepicker.min.js	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/js/bootstrap-datepicker.min.js	(from https://myfarmz.vercel.app/shop.html/)
09:04:56	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:55%20GMT	https://myfarmz.vercel.app/shop.html/assets/js/nouislider.min.js	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/js/nouislider.min.js	(from https://myfarmz.vercel.app/shop.html/)
09:04:56	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:56%20GMT	https://myfarmz.vercel.app/shop.html/assets/js/isotope.js	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/js/isotope.js	(from https://myfarmz.vercel.app/shop.html/)
09:04:56	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:56%20GMT	https://myfarmz.vercel.app/shop.html/assets/js/appear.js	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/js/appear.js	(from https://myfarmz.vercel.app/shop.html/)
09:04:57	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:56%20GMT	https://myfarmz.vercel.app/shop.html/assets/js/jquery-ui.js	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/js/jquery-ui.js	(from https://myfarmz.vercel.app/shop.html/)
09:04:57	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2003:34:57%20GMT	https://myfarmz.vercel.app/shop.html/assets/js/theme.js	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/shop.html/assets/js/theme.js	(from https://myfarmz.vercel.app/shop.html/)
09:04:57	1147/1147	---M--	200	added ('OK')	image/jpeg	etag:%22a647dd554d9d5d82c01d389d7781ef48%22	https://myfarmz.vercel.app/assets/images/shop/paypal-card.jpg	C:/My%20Web%20Sites/hellowrld/myfarmz.vercel.app/assets/images/shop/paypal-card.jpg	(from https://myfarmz.vercel.app/checkout.html)
